iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
HRV,Europe,Croatia,2020-03-05,18,273,0.066,0.004,,,,,people tested,,,,,,,,,,13.89,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-06,29,302,0.074,0.007,,,,,people tested,,,,,,,,,,13.89,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-07,15,317,0.077,0.004,,,,,people tested,,,,,,,,,,13.89,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-08,10,327,0.08,0.002,,,,,people tested,,,,,,,,,,13.89,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-09,17,344,0.084,0.004,,,,,people tested,,,,,,,,,,13.89,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-10,21,365,0.089,0.005,17,0.004,0.042,23.8,people tested,,,,,,,,,,22.22,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-11,,,,,24,0.006,0.054,18.7,people tested,,,,,,,,,,22.22,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-12,,483,0.118,,30,0.007,0.043,23.3,people tested,,,,,,,,,,22.22,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-13,70,553,0.135,0.017,36,0.009,0.083,12,people tested,,,,,,,,,,31.48,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-14,96,649,0.158,0.023,47,0.011,0.079,12.7,people tested,,,,,,,,,,37.04,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-15,96,745,0.181,0.023,60,0.015,0.088,11.4,people tested,,,,,,,,,,39.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-16,135,880,0.214,0.033,77,0.019,0.083,12,people tested,,,,,,,,,,41.67,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-17,229,1109,0.27,0.056,106,0.026,0.069,14.5,people tested,,,,,,,,,,41.67,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-18,72,1181,0.288,0.018,108,0.026,0.082,12.2,people tested,,,,,,,,,,44.44,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-19,83,1264,0.308,0.02,112,0.027,0.11,9.1,people tested,,,,,,,,,,50,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-20,,,,,156,0.038,0.088,11.4,people tested,,,,,,,,,,66.67,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-21,,,,,196,0.048,0.122,8.2,people tested,,,,,,,,,,75,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-22,,,,,237,0.058,0.124,8.1,people tested,,,,,,,,,,77.78,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-23,,,,,271,0.066,0.136,7.4,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-24,,3159,0.769,,293,0.071,0.155,6.5,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-25,459,3618,0.881,0.112,348,0.085,0.148,6.7,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-26,590,4208,1.025,0.144,421,0.103,0.132,7.6,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-27,570,4778,1.164,0.139,448,0.109,0.146,6.8,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-28,437,5215,1.27,0.106,456,0.111,0.141,7.1,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-29,685,5900,1.437,0.167,500,0.122,0.131,7.6,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
CZE,Europe,Czechia,2020-04-18,,,,,,,,,,,,,,,,,,,71.3,137.176,43.3,19.027,11.58,32605.906,,227.485,6.82,30.5,38.3,,6.63,79.38,0.9
HRV,Europe,Croatia,2020-03-30,504,6404,1.56,0.123,518,0.126,0.131,7.6,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-03-31,611,7015,1.709,0.149,551,0.134,0.126,8,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-01,665,7680,1.871,0.162,580,0.141,0.128,7.8,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-02,672,8352,2.034,0.164,592,0.144,0.125,8,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-03,898,9250,2.253,0.219,639,0.156,0.11,9.1,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-04,583,9833,2.395,0.142,660,0.161,0.102,9.9,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-05,1014,10847,2.642,0.247,707,0.172,0.095,10.6,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-06,617,11464,2.793,0.15,723,0.176,0.085,11.7,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-07,858,12322,3.002,0.209,758,0.185,0.078,12.8,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-08,803,13125,3.197,0.196,778,0.19,0.07,14.3,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-09,555,13680,3.332,0.135,761,0.185,0.074,13.5,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-10,932,14612,3.559,0.227,766,0.187,0.078,12.9,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-11,1079,15691,3.822,0.263,837,0.204,0.07,14.4,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-12,690,16381,3.99,0.168,791,0.193,0.075,13.2,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-13,1409,17790,4.333,0.343,904,0.22,0.068,14.8,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-14,569,18359,4.472,0.139,862,0.21,0.07,14.3,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-15,897,19256,4.691,0.218,876,0.213,0.065,15.4,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-16,902,20158,4.91,0.22,925,0.225,0.059,16.9,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-17,795,20953,5.104,0.194,906,0.221,0.05,19.9,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-18,694,21647,5.273,0.169,851,0.207,0.05,20,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-19,2539,24186,5.891,0.618,1115,0.272,0.035,28.8,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-20,2424,26610,6.482,0.59,1260,0.307,0.026,38.2,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-21,,,,,1250,0.304,0.023,42.9,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-22,,27614,6.726,,1194,0.291,0.025,40,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-23,1239,28853,7.028,0.302,1242,0.303,0.022,45.8,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-24,1360,30213,7.36,0.331,1323,0.322,0.021,47.5,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-25,700,30913,7.53,0.171,1324,0.323,0.02,50.4,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-26,709,31622,7.703,0.173,1062,0.259,0.021,46.8,people tested,,,,,,,,,,96.3,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-27,1195,32817,7.994,0.291,887,0.216,0.025,39.3,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-28,760,33577,8.179,0.185,924,0.225,0.021,46.5,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-29,899,34476,8.398,0.219,980,0.239,0.016,61.2,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-04-30,2441,36917,8.993,0.595,1152,0.281,0.012,84.9,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
DMA,North America,Dominica,2020-07-15,,,,,,,,,,,,,,,,,,,44.44,98.567,,,,9673.367,,227.376,11.62,,,,3.8,75,0.742
HRV,Europe,Croatia,2020-05-01,,,,,1003,0.244,0.011,92.4,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-02,,37557,9.148,,949,0.231,0.011,92.3,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-03,527,38084,9.277,0.128,923,0.225,0.01,97.9,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-04,956,39040,9.51,0.233,889,0.217,0.01,100.4,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-05,933,39973,9.737,0.227,914,0.223,0.01,98.4,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-06,1080,41053,10,0.263,940,0.229,0.009,115.4,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-07,885,41938,10.216,0.216,717,0.175,0.01,102.4,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-08,1440,43378,10.566,0.351,877,0.214,0.012,80.8,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-09,840,44218,10.771,0.205,952,0.232,0.013,75.7,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-10,668,44886,10.934,0.163,972,0.237,0.013,74.8,people tested,,,,,,,,,,89.81,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-11,1185,46071,11.222,0.289,1004,0.245,0.014,74,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-12,1409,47480,11.566,0.343,1072,0.261,0.013,79,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-13,1257,48737,11.872,0.306,1098,0.267,0.012,81.8,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-14,1603,50340,12.262,0.39,1200,0.292,0.011,87.5,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-15,1228,51568,12.561,0.299,1170,0.285,0.007,134.3,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-16,857,52425,12.77,0.209,1172,0.285,0.006,170.9,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-17,1452,53877,13.124,0.354,1284,0.313,0.004,230.5,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-18,943,54820,13.354,0.23,1250,0.304,0.004,273.5,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-19,980,55800,13.592,0.239,1189,0.29,0.003,333,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-20,1221,57021,13.89,0.297,1183,0.288,0.003,394.3,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-21,,,,,1161,0.283,0.002,507.9,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-22,,59911,14.594,,1192,0.29,0.003,397.3,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-23,953,60864,14.826,0.232,1206,0.294,0.002,444.4,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-24,618,61482,14.976,0.151,1086,0.265,0.002,422.4,people tested,,,,,,,,,,70.37,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-25,940,62422,15.205,0.229,1086,0.265,0.002,475.1,people tested,,,,,,,,,,62.04,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-26,1260,63682,15.512,0.307,1126,0.274,0.002,656.9,people tested,,,,,,,,,,53.7,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-27,584,64266,15.655,0.142,1035,0.252,0.001,724.3,people tested,,,,,,,,,,53.7,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-28,828,65094,15.856,0.202,947,0.231,0.001,828.5,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-29,415,65509,15.957,0.101,800,0.195,0,2797.2,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-30,635,66144,16.112,0.155,754,0.184,0.001,1757.6,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-05-31,261,66405,16.176,0.064,703,0.171,0,2458,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-01,290,66695,16.246,0.071,610,0.149,0,2132.9,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
CUB,North America,Cuba,2020-03-17,,,,,,,,,,,,,,,,,,,13.89,110.408,43.1,14.738,9.719,,,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.783
HRV,Europe,Croatia,2020-06-02,602,67297,16.393,0.147,516,0.126,0.001,1804.2,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-03,517,67814,16.519,0.126,507,0.123,0.001,1772.7,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-04,183,67997,16.563,0.045,415,0.101,0.001,1451,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-05,270,68267,16.629,0.066,394,0.096,0.001,1377.6,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-06,247,68514,16.689,0.06,339,0.083,0,2370.6,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-07,226,68740,16.744,0.055,334,0.081,0,2335.7,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-08,126,68866,16.775,0.031,310,0.076,0,2167.8,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-09,249,69115,16.836,0.061,260,0.063,0.001,1818.2,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-10,234,69349,16.893,0.057,219,0.053,0.002,510.5,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-11,257,69606,16.955,0.063,230,0.056,0.001,804.2,people tested,,,,,,,,,,50.93,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-12,115,69721,16.983,0.028,208,0.051,0.001,727.3,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-13,246,69967,17.043,0.06,208,0.051,0.003,364.3,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-14,143,70110,17.078,0.035,196,0.048,0.004,274.5,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-15,144,70254,17.113,0.035,198,0.048,0.005,198,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-16,272,70526,17.179,0.066,202,0.049,0.006,176.7,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-17,186,70712,17.225,0.045,195,0.047,0.007,151.6,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-18,283,70995,17.294,0.069,198,0.048,0.014,69.3,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-19,819,71814,17.493,0.199,299,0.073,0.015,67.5,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-20,388,72202,17.588,0.095,319,0.078,0.021,46.5,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-21,276,72478,17.655,0.067,338,0.082,0.027,36.4,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-22,268,72746,17.72,0.065,356,0.087,0.033,30.4,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-23,347,73093,17.805,0.085,367,0.089,0.043,23.1,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-24,645,73738,17.962,0.157,432,0.105,0.043,23.3,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-25,919,74657,18.186,0.224,523,0.127,0.058,17.1,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-26,,,,,547,0.133,0.068,14.8,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-27,,76624,18.665,,632,0.154,0.073,13.6,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-28,829,77453,18.867,0.202,711,0.173,0.075,13.3,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
HRV,Europe,Croatia,2020-06-29,730,78183,19.045,0.178,777,0.189,0.072,14,people tested,,,,,,,,,,54.63,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,,5.54,78.49,0.851
